"Ticker","Date","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","Regime","Quadrant","RVol","AgeDays","Score","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","RiskBuy1Pct","RiskAvgPct","RewardRiskBuy1","RewardRiskAvg"
"SATU","2026-05-12","552","FULL","262","-0.7575757575757576","HOLD","-","","BETA BREAKOUT","2026-04-13","","SIDEWAYS","LAGGING","0.82","29","942","Full Grid (1-2-3-4)","100000000","270","262","260","258","0.1","0.2","0.3","0.4","370","763","1153","1550","3836","99948600","51400","260.55","260.55","5.93","2.52","3.37","9.68"
"SIMP","2026-05-12","552","FULL","655","-3.6764705882352944","AVOID","-","","G ACC","2026-04-13","","NORMAL UPTREND","LAGGING","0.5","29","942","Full Grid (1-2-3-4)","100000000","785","675","645","610","0.1","0.2","0.3","0.4","127","296","465","655","1543","99897000","103000","647.42","647.44","29.3","14.28","3","8.95"
"STRK","2026-05-12","552","FULL","105","1.9417475728155338","AVOID","-","","SMART SNIPER","2026-04-13","Discount Only","SIDEWAYS","LAGGING","0.06","29","942","Full Grid (1-2-3-4)","100000000","118","104","101","96","0.1","0.2","0.3","0.4","847","1923","2970","4166","9906","99984400","15600","100.93","100.93","25.42","12.81","3","8.28"
"TBLA","2026-05-12","552","FULL","700","0","AVOID","-","","SMART GAMMA","2026-04-13","","NORMAL UPTREND","WEAKENING","0.51","29","942","Full Grid (1-2-3-4)","100000000","725","670","655","640","0.1","0.2","0.3","0.4","137","298","458","625","1518","99897500","102500","658.09","658.13","15.86","7.31","3","8.57"
"VKTR","2026-05-12","552","FULL","860","1.7751479289940828","AVOID","-","","SMART GAMMA","2026-04-13","","SIDEWAYS","LAGGING","0.44","29","942","Full Grid (1-2-3-4)","100000000","1030","820","770","700","0.1","0.2","0.3","0.4","97","243","389","571","1300","99840000","160000","768","768.03","42.23","22.53","3.01","9.09"
"AHAP","2026-05-12","552","FULL","107","0","AVOID","-","","EARLY SWEEP","2026-03-16","","SIDEWAYS","IMPROVING","0.85","57","936","Full Grid (1-2-3-4)","100000000","136","124","121","117","0.1","0.2","0.3","0.4","735","1612","2479","3418","8244","99971300","28700","121.27","121.27","19.85","10.11","3.04","7.89"
"ANDI","2026-05-12","552","FULL","23","0","AVOID","-","","EARLY SWEEP","2026-04-10","","NORMAL DOWNTREND","LAGGING","0.99","32","936","Full Grid (1-2-3-4)","100000000","30","29","28","28","0.1","0.2","0.3","0.4","3333","6896","10714","14285","35228","99994600","5400","28.38","28.38","10","4.88","3.33","8.39"
"LMAX","2026-05-12","552","FULL","149","-4.487179487179487","AVOID","-","","BETA BREAKOUT","2026-04-10","","SIDEWAYS","LAGGING","0.13","32","936","Full Grid (1-2-3-4)","100000000","160","139","134","127","0.1","0.2","0.3","0.4","625","1438","2238","3149","7450","99969700","30300","134.19","134.19","28.13","14.3","3.02","8.43"
"OPMS","2026-05-12","552","FULL","128","0","HOLD","-","","SMART SNIPER","2026-04-10","Discount Only","SIDEWAYS","WEAKENING","0.2","32","936","Full Grid (1-2-3-4)","100000000","164","131","123","111","0.1","0.2","0.3","0.4","609","1526","2439","3603","8177","99971200","28800","122.26","122.26","42.68","23.11","3","8.91"
"PANI","2026-05-12","552","FULL","8450","-2.8735632183908044","AVOID","-","","SMART SNIPER","2026-04-10","Structure + Discount","SIDEWAYS","WEAKENING","0.8","32","936","Full Grid (1-2-3-4)","100000000","8650","8075","7925","7725","0.1","0.2","0.3","0.4","11","24","37","51","123","97615000","2385000","7936.18","7938.82","14.74","7.07","3","8.09"
"PTIS","2026-05-12","552","FULL","304","-1.935483870967742","AVOID","-","","EARLY SWEEP","2026-04-10","","SIDEWAYS","LAGGING","0.4","32","936","Full Grid (1-2-3-4)","100000000","424","406","402","396","0.1","0.2","0.3","0.4","235","492","746","1010","2483","99924400","75600","402.43","402.44","9.43","4.58","3.03","7.73"
"ALII","2026-05-12","528","FULL","885","1.7241379310344827","AVOID","-","","SMART SNIPER","2026-04-09","Structure + Discount","SIDEWAYS","WEAKENING","0.18","33","934","Full Grid (1-2-3-4)","100000000","840","735","705","670","0.1","0.2","0.3","0.4","119","272","425","597","1413","99949500","50500","707.36","707.36","27.38","13.76","3","8.45"
"HDFA","2026-05-12","552","FULL","110","3.7735849056603774","HOLD","-","","SMART SNIPER","2026-04-09","Structure + Discount","SIDEWAYS","LAGGING","0.38","33","934","Full Grid (1-2-3-4)","100000000","122","104","99","93","0.1","0.2","0.3","0.4","819","1923","3030","4301","10073","99987300","12700","99.26","99.26","31.97","16.38","3.03","8.65"
"MEJA","2026-05-12","527","FULL","99","-3.8834951456310676","AVOID","-","","SMART SNIPER","2026-04-09","Discount Only","SIDEWAYS","LAGGING","0.37","33","934","Full Grid (1-2-3-4)","100000000","101","90","87","83","0.1","0.2","0.3","0.4","990","2222","3448","4819","11479","99992300","7700","87.11","87.11","24.75","12.75","3","8"
"MSIN","2026-05-12","552","FULL","675","-3.571428571428571","AVOID","-","","G ACC","2026-04-09","","NORMAL UPTREND","LAGGING","0.45","33","934","Full Grid (1-2-3-4)","100000000","1185","735","630","478","0.1","0.2","0.3","0.4","84","272","476","836","1668","99894800","105200","598.89","598.98","77.38","55.25","2","7.32"
"MSKY","2026-05-12","552","FULL","77","0","AVOID","-","","SMART GAMMA","2026-04-09","","NORMAL DOWNTREND","LAGGING","0.25","33","934","Full Grid (1-2-3-4)","100000000","97","80","76","70","0.1","0.2","0.3","0.4","1030","2500","3947","5714","13191","99986200","13800","75.8","75.8","37.11","19.52","3.03","8.8"
"PEGE","2026-05-12","552","FULL","127","-3.787878787878788","AVOID","-","","SMART SNIPER","2026-04-09","Discount Only","NORMAL DOWNTREND","LAGGING","0.44","33","934","Full Grid (1-2-3-4)","100000000","163","134","127","117","0.1","0.2","0.3","0.4","613","1492","2362","3418","7885","99972700","27300","126.79","126.79","38.65","21.13","3","8.41"
"AGRS","2026-05-12","552","FULL","68","0","AVOID","-","","V-SHAPE","2026-04-08","","SIDEWAYS","LAGGING","0.59","34","932","Full Grid (1-2-3-4)","100000000","70","68","68","67","0.1","0.2","0.3","0.4","1428","2941","4411","5970","14750","99988600","11400","67.79","67.79","7.14","4.11","3.2","6.53"
"AIMS","2026-05-12","552","FULL","434","0.4629629629629629","HOLD","-","","V-SHAPE","2026-04-08","","SIDEWAYS","LAGGING","0.3","34","932","Full Grid (1-2-3-4)","100000000","428","402","396","388","0.1","0.2","0.3","0.4","233","497","757","1030","2517","99893000","107000","396.87","396.88","14.49","7.78","3.02","7.07"
"KUAS","2026-05-12","552","FULL","110","0.9174311926605505","AVOID","-","","SMART GAMMA","2026-04-08","","SIDEWAYS","LAGGING","1.15","34","932","Full Grid (1-2-3-4)","100000000","147","108","98","85","0.1","0.2","0.3","0.4","680","1851","3061","4705","10297","99977100","22900","97.09","97.09","55.78","33.05","3.01","9.25"
"MHKI","2026-05-12","491","FULL","173","-2.8089887640449436","AVOID","-","","SMART SNIPER","2026-04-08","Structure + Discount","SIDEWAYS","LAGGING","0.37","34","932","Full Grid (1-2-3-4)","100000000","202","177","170","162","0.1","0.2","0.3","0.4","495","1129","1764","2469","5857","99968100","31900","170.68","170.68","26.73","13.29","3","8.52"
"NICK","2026-05-12","552","FULL","1145","-3.7815126050420167","AVOID","-","","SMART SNIPER","2026-04-08","Demand Structure","SIDEWAYS","LAGGING","0.35","34","932","Full Grid (1-2-3-4)","100000000","1300","1180","1150","1105","0.1","0.2","0.3","0.4","76","169","260","361","866","99612500","387500","1150.26","1150.38","20.38","10.02","3.02","8.24"
"RAJA","2026-05-12","552","FULL","4170","-0.9501187648456058","AVOID","-","","SMART SNIPER","2026-04-08","Discount Only","SIDEWAYS","WEAKENING","0.61","34","932","Full Grid (1-2-3-4)","100000000","4250","3700","3570","3390","0.1","0.2","0.3","0.4","23","54","84","117","278","99406000","594000","3575.76","3576.39","27.53","13.86","2.99","8.42"
"RIGS","2026-05-12","552","FULL","675","-0.7352941176470588","AVOID","-","","V-SHAPE","2026-04-08","","SIDEWAYS","LAGGING","0.75","34","932","Full Grid (1-2-3-4)","100000000","675","660","655","650","0.1","0.2","0.3","0.4","148","303","458","615","1524","99962000","38000","655.92","655.92","5.93","3.19","1.62","4.02"
"RMKO","2026-05-12","552","FULL","444","-5.128205128205128","AVOID","-","","V-SHAPE","2026-04-08","","SIDEWAYS","LAGGING","0.5","34","932","Full Grid (1-2-3-4)","100000000","535","476","462","442","0.1","0.2","0.3","0.4","186","420","649","904","2159","99883600","116400","462.64","462.66","25.23","13.54","11.89","26.78"
"SMGA","2026-05-12","532","FULL","86","-2.272727272727273","AVOID","-","","V-SHAPE","2026-04-08","","SIDEWAYS","LAGGING","0.48","34","932","Full Grid (1-2-3-4)","100000000","89","83","81","79","0.1","0.2","0.3","0.4","1123","2409","3703","5063","12298","99981400","18600","81.3","81.3","15.73","7.75","3","7.89"
"TINS","2026-05-12","552","FULL","3640","2.247191011235955","AVOID","-","","BETA BREAKOUT","2026-04-08","","NORMAL UPTREND","WEAKENING","1.24","34","932","Full Grid (1-2-3-4)","100000000","3800","3430","3340","3210","0.1","0.2","0.3","0.4","26","58","89","124","297","99304000","696000","3343.57","3343.86","21.05","10.28","3","8.31"
"TRIM","2026-05-12","552","FULL","550","-2.6548672566371683","HOLD","-","","SMART SNIPER","2026-04-08","Demand Structure","SIDEWAYS","WEAKENING","0.61","34","932","Full Grid (1-2-3-4)","100000000","555","505","492","474","0.1","0.2","0.3","0.4","180","396","609","843","2028","99909000","91000","492.65","492.65","19.64","9.47","2.98","8.3"
"WIFI","2026-05-12","552","FULL","2250","-0.4424778761061947","AVOID","-","","SMART SNIPER","2026-04-08","Discount Only","SIDEWAYS","LAGGING","0.72","34","932","Full Grid (1-2-3-4)","100000000","2310","2110","2060","1990","0.1","0.2","0.3","0.4","43","94","145","201","483","99636000","364000","2062.86","2063.08","18.83","9.11","3.01","8.29"
"YELO","2026-05-12","552","FULL","95","0","AVOID","-","","BETA BREAKOUT","2026-04-08","","NORMAL DOWNTREND","LAGGING","0.32","34","932","Full Grid (1-2-3-4)","100000000","114","99","95","90","0.1","0.2","0.3","0.4","877","2020","3157","4444","10498","99983300","16700","95.24","95.24","28.07","13.9","1.56","5.19"
"BEEF","2026-05-12","552","FULL","175","-2.2346368715083798","AVOID","-","","EARLY SWEEP","2026-04-07","","NORMAL DOWNTREND","LAGGING","0.34","35","930","Full Grid (1-2-3-4)","100000000","358","304","290","272","0.1","0.2","0.3","0.4","279","657","1034","1470","3440","99931000","69000","290.5","290.5","32.4","16.69","3.55","9.89"
"ESTI","2026-05-12","552","FULL","156","-2.5","HOLD","-","","SMART SNIPER","2026-04-07","Demand Structure","NORMAL DOWNTREND","LAGGING","0.19","35","930","Full Grid (1-2-3-4)","100000000","181","146","137","125","0.1","0.2","0.3","0.4","552","1369","2189","3200","7310","99967900","32100","136.75","136.76","42.54","23.95","3","8.4"
"HOKI","2026-05-12","552","FULL","65","-2.9850746268656714","AVOID","-","","V-SHAPE","2026-04-07","","NORMAL DOWNTREND","LAGGING","0.88","35","930","Full Grid (1-2-3-4)","100000000","66","65","64","64","0.1","0.2","0.3","0.4","1515","3076","4687","6250","15528","99989800","10200","64.39","64.39","6.06","3.72","3.75","6.94"
"NPGF","2026-05-12","552","FULL","76","1.3333333333333335","HOLD","-","","BETA BREAKOUT","2026-04-07","","NORMAL UPTREND","LAGGING","0.2","35","930","Full Grid (1-2-3-4)","100000000","72","65","63","61","0.1","0.2","0.3","0.4","1388","3076","4761","6557","15782","99979600","20400","63.35","63.35","20.83","10.02","3","8.45"
"RAAM","2026-05-12","552","FULL","206","-3.7383177570093453","AVOID","-","","SMART SNIPER","2026-04-07","Discount Only","SIDEWAYS","LAGGING","0.34","35","930","Full Grid (1-2-3-4)","100000000","238","196","185","171","0.1","0.2","0.3","0.4","420","1020","1621","2339","5400","99973400","26600","185.14","185.14","37.39","19.52","3","8.85"
"WAPO","2026-05-12","552","FULL","135","-0.7352941176470588","HOLD","-","","V-SHAPE","2026-04-07","","SIDEWAYS","WEAKENING","0.23","35","930","Full Grid (1-2-3-4)","100000000","122","116","115","113","0.1","0.2","0.3","0.4","819","1724","2608","3539","8690","99972900","27100","115.04","115.04","11.48","6.12","3","6.95"
"WIDI","2026-05-12","552","FULL","30","0","AVOID","-","","SMART SNIPER","2026-04-07","Structure + Discount","NORMAL DOWNTREND","LAGGING","0.41","35","930","Full Grid (1-2-3-4)","100000000","33","31","31","30","0.1","0.2","0.3","0.4","3030","6451","9677","13333","32491","99994800","5200","30.78","30.78","15.15","9.02","3.2","6.56"
"APLI","2026-05-12","552","FULL","220","-2.6548672566371683","AVOID","-","","V-SHAPE","2026-04-06","","SIDEWAYS","LAGGING","0.49","36","928","Full Grid (1-2-3-4)","100000000","220","210","208","204","0.1","0.2","0.3","0.4","454","952","1442","1960","4808","99957600","42400","207.9","207.9","12.27","7.17","8.15","15.58"
"FORE","2026-05-12","257","FULL","985","1.5463917525773196","HOLD","-","","G ACC","2026-04-06","","NORMAL UPTREND","WEAKENING","0.53","36","928","Full Grid (1-2-3-4)","100000000","805","595","545","472","0.1","0.2","0.3","0.4","124","336","550","847","1857","99927400","72600","538.11","538.13","53.54","30.5","3","9.52"
"POLA","2026-05-12","552","FULL","75","-1.3157894736842104","AVOID","-","","SMART GAMMA","2026-04-06","","NORMAL DOWNTREND","LAGGING","0.81","36","928","Full Grid (1-2-3-4)","100000000","81","68","65","61","0.1","0.2","0.3","0.4","1234","2941","4615","6557","15347","99989400","10600","65.15","65.15","34.57","18.65","3","8.22"
"TRON","2026-05-12","552","FULL","122","-4.6875","AVOID","-","","SMART SNIPER","2026-04-06","Discount Only","SIDEWAYS","LAGGING","0.38","36","928","Full Grid (1-2-3-4)","100000000","162","128","120","109","0.1","0.2","0.3","0.4","617","1562","2500","3669","8348","99981100","18900","119.77","119.77","44.44","24.85","3","8.68"
"PNLF","2026-05-12","552","FULL","266","-3.6231884057971016","HOLD","-","","BETA BREAKOUT","2026-02-13","","NORMAL UPTREND","LEADING","1.3","88","924","Full Grid (1-2-3-4)","100000000","288","260","254","244","0.1","0.2","0.3","0.4","347","769","1181","1639","3936","99976600","23400","254.01","254.01","20.14","9.45","3","8.66"
"DGWG","2026-05-12","312","FULL","374","6.25","AVOID","-","","SMART GAMMA","2026-02-12","","SIDEWAYS","LEADING","1.18","89","922","Full Grid (1-2-3-4)","100000000","468","392","374","348","0.1","0.2","0.3","0.4","213","510","802","1149","2674","99940400","59600","373.75","373.77","33.33","16.52","2.99","9.09"
"TYRE","2026-05-12","552","FULL","117","-2.5","AVOID","-","","EARLY SWEEP","2026-02-12","","NORMAL DOWNTREND","LEADING","0.21","89","922","Full Grid (1-2-3-4)","100000000","128","124","123","122","0.1","0.2","0.3","0.4","781","1612","2439","3278","8110","99976900","23100","123.28","123.28","7.03","3.47","3.11","7.65"
"BMSR","2026-05-12","552","FULL","316","1.282051282051282","HOLD","-","","BETA BREAKOUT","2026-04-01","","SIDEWAYS","LAGGING","0.53","41","918","Full Grid (1-2-3-4)","100000000","348","316","308","296","0.1","0.2","0.3","0.4","287","632","974","1351","3244","99947600","52400","308.1","308.11","20.11","9.77","3.03","8.37"
"BULL","2026-05-12","552","FULL","444","-3.4782608695652173","AVOID","-","","BETA BREAKOUT","2026-04-01","","SIDEWAYS","LAGGING","0.52","41","918","Full Grid (1-2-3-4)","100000000","414","360","346","328","0.1","0.2","0.3","0.4","241","555","867","1219","2882","99938800","61200","346.77","346.78","28.5","14.64","3.02","8.34"
"CASS","2026-05-12","552","FULL","1790","0","AVOID","-","","V-SHAPE","2026-04-01","","SIDEWAYS","WEAKENING","0.78","41","918","Full Grid (1-2-3-4)","100000000","1845","1815","1805","1795","0.1","0.2","0.3","0.4","54","110","166","222","552","99740000","260000","1806.88","1806.88","4.88","2.87","1.56","3.43"
"CHEM","2026-05-12","552","FULL","85","-3.4090909090909087","AVOID","-","","SMART GAMMA","2026-04-01","","NORMAL DOWNTREND","LAGGING","0.25","41","918","Full Grid (1-2-3-4)","100000000","142","112","105","95","0.1","0.2","0.3","0.4","704","1785","2857","4210","9556","99982300","17700","104.63","104.63","43.66","23.54","3","9.07"
"CMNT","2026-05-12","552","FULL","790","-2.4691358024691357","HOLD","-","","BETA BREAKOUT","2026-04-01","","SIDEWAYS","WEAKENING","1.55","41","918","Full Grid (1-2-3-4)","100000000","765","680","660","630","0.1","0.2","0.3","0.4","130","294","454","634","1512","99843000","157000","660.34","660.37","22.88","10.65","3","8.95"
"MSJA","2026-05-12","546","FULL","452","-14.716981132075471","AVOID","-","","BETA BREAKOUT","2026-04-01","","NORMAL UPTREND","LAGGING","1.46","41","918","Full Grid (1-2-3-4)","100000000","474","418","404","386","0.1","0.2","0.3","0.4","210","478","742","1036","2466","99900800","99200","405.11","405.14","24.89","12.12","3.02","8.65"
"SOCI","2026-05-12","552","FULL","440","-2.2222222222222223","AVOID","-","","V-SHAPE","2026-04-01","","SIDEWAYS","LAGGING","0.54","41","918","Full Grid (1-2-3-4)","100000000","492","440","426","408","0.1","0.2","0.3","0.4","203","454","704","980","2341","99938000","62000","426.9","426.91","23.98","12.39","2.99","7.9"
"WOWS","2026-05-12","552","FULL","73","0","HOLD","-","","SMART SNIPER","2026-04-01","Discount Only","SIDEWAYS","LAGGING","0.14","41","918","Full Grid (1-2-3-4)","100000000","78","66","63","59","0.1","0.2","0.3","0.4","1282","3030","4761","6779","15852","99988000","12000","63.08","63.08","33.33","17.56","3","8.39"
"BATA","2026-05-12","552","FULL","63","0","HOLD","-","","EARLY SWEEP","2026-03-31","","SIDEWAYS","WEAKENING","0.28","42","916","Full Grid (1-2-3-4)","100000000","89","81","78","76","0.1","0.2","0.3","0.4","1123","2469","3846","5263","12701","99991200","8800","78.73","78.73","20.22","9.81","3","8.32"
"CRAB","2026-05-12","552","FULL","208","0","AVOID","-","","V-SHAPE","2026-03-31","","SIDEWAYS","LAGGING","1.42","42","916","Full Grid (1-2-3-4)","100000000","212","208","208","206","0.1","0.2","0.3","0.4","471","961","1442","1941","4815","99952200","47800","207.59","207.59","4.72","2.69","3.6","7.24"
"LINK","2026-05-12","552","FULL","1610","-8.262108262108262","AVOID","-","","V-SHAPE","2026-03-31","","NORMAL DOWNTREND","LAGGING","0.22","42","916","Full Grid (1-2-3-4)","100000000","1855","1815","1800","1790","0.1","0.2","0.3","0.4","53","110","166","223","552","99593500","406500","1804.23","1804.3","6.47","3.84","1.63","3.55"
"MITI","2026-05-12","552","FULL","232","-4.132231404958678","AVOID","-","","EARLY SWEEP","2026-03-31","","NORMAL DOWNTREND","LAGGING","0.55","42","916","Full Grid (1-2-3-4)","100000000","434","344","322","290","0.1","0.2","0.3","0.4","230","581","931","1379","3121","99937600","62400","320.21","320.23","43.32","23.18","3.01","9.16"
"SWID","2026-05-12","552","FULL","108","0.9345794392523363","HOLD","-","","V-SHAPE","2026-03-31","","SIDEWAYS","LAGGING","0.16","42","916","Full Grid (1-2-3-4)","100000000","98","92","90","88","0.1","0.2","0.3","0.4","1020","2173","3333","4545","11071","99980600","19400","90.31","90.31","15.31","8.09","3","7.21"
"EURO","2026-05-12","552","FULL","2560","9.871244635193133","AVOID","-","","SMART GAMMA","2026-03-30","","NORMAL UPTREND","LAGGING","1.09","43","914","Full Grid (1-2-3-4)","100000000","2230","1405","1205","930","0.1","0.2","0.3","0.4","44","142","248","430","864","99637000","363000","1153.21","1154.39","75.78","53.17","3","10.02"
"FLMC","2026-05-12","552","FULL","170","1.1904761904761905","HOLD","-","","EARLY SWEEP","2026-03-30","","SIDEWAYS","WEAKENING","0.52","43","914","Full Grid (1-2-3-4)","100000000","182","159","153","145","0.1","0.2","0.3","0.4","549","1257","1960","2758","6524","99957100","42900","153.21","153.22","27.47","13.85","3","8.43"
"MBAP","2026-05-12","552","FULL","1630","0.9287925696594427","AVOID","-","","BETA BREAKOUT","2026-03-30","","NORMAL UPTREND","LAGGING","0.66","43","914","Full Grid (1-2-3-4)","100000000","1870","1690","1650","1585","0.1","0.2","0.3","0.4","53","118","181","252","604","99660000","340000","1650","1650.16","20.05","9.39","3.01","8.71"
"WGSH","2026-05-12","552","FULL","100","-7.4074074074074066","AVOID","-","","EARLY SWEEP","2026-03-04","","SIDEWAYS","IMPROVING","1.8","69","912","Full Grid (1-2-3-4)","100000000","312","260","246","228","0.1","0.2","0.3","0.4","320","769","1219","1754","4062","99956600","43400","246.08","246.08","35.26","17.91","2.98","8.94"
"DVLA","2026-05-12","552","FULL","1600","-0.3115264797507788","AVOID","-","","BETA BREAKOUT","2026-02-06","","SIDEWAYS","LEADING","0.48","95","910","Full Grid (1-2-3-4)","100000000","1680","1640","1625","1615","0.1","0.2","0.3","0.4","59","121","184","247","611","99546500","453500","1629.24","1629.28","5.36","2.41","3.5","9.32"
"SMKL","2026-05-12","552","FULL","165","-0.6024096385542169","AVOID","-","","EARLY SWEEP","2026-02-06","","SIDEWAYS","LEADING","0.93","95","910","Full Grid (1-2-3-4)","100000000","171","167","165","164","0.1","0.2","0.3","0.4","584","1197","1818","2439","6038","99972900","27100","165.57","165.57","5.85","2.76","3.3","8.4"
"ERAL","2026-05-12","552","FULL","302","-1.3071895424836601","HOLD","-","","G ACC","2026-02-05","","NORMAL DOWNTREND","LEADING","0.62","96","908","Full Grid (1-2-3-4)","100000000","390","352","344","330","0.1","0.2","0.3","0.4","256","568","872","1212","2908","99970400","29600","343.78","343.78","20.51","9.83","3","8.47"
"APLN","2026-05-12","552","FULL","175","-2.7777777777777777","AVOID","-","","SMART GAMMA","2026-03-26","","SIDEWAYS","WEAKENING","0.51","47","906","Full Grid (1-2-3-4)","100000000","167","140","133","124","0.1","0.2","0.3","0.4","598","1428","2255","3225","7506","99960100","39900","133.17","133.18","34.73","18.15","3.02","8.64"
"UNIC","2026-05-12","552","FULL","12900","0.5847953216374269","HOLD","-","","BETA BREAKOUT","2026-03-26","","NORMAL UPTREND","LAGGING","0.25","47","906","Full Grid (1-2-3-4)","100000000","11400","10475","10250","9925","0.1","0.2","0.3","0.4","8","19","29","40","96","98447500","1552500","10254.95","10263.19","17.54","8.34","3","8.36"
"ABMM","2026-05-12","552","FULL","2810","-1.4035087719298245","AVOID","-","","BETA BREAKOUT","2026-03-25","","NORMAL DOWNTREND","LAGGING","1.86","48","904","Full Grid (1-2-3-4)","100000000","3060","2920","2890","2840","0.1","0.2","0.3","0.4","32","68","103","140","343","99175000","825000","2891.4","2891.64","9.8","4.54","3","8.13"
"ARTA","2026-05-12","552","FULL","2410","-1.6326530612244898","AVOID","-","","BETA BREAKOUT","2026-03-25","","NORMAL DOWNTREND","LAGGING","0.04","48","904","Full Grid (1-2-3-4)","100000000","3450","2950","2830","2660","0.1","0.2","0.3","0.4","28","67","106","150","351","99323000","677000","2829.72","2831.54","31.3","16.25","3.01","8.42"
"BELL","2026-05-12","552","FULL","129","-3.007518796992481","AVOID","-","","EARLY SWEEP","2026-03-25","","NORMAL DOWNTREND","LAGGING","0.16","48","904","Full Grid (1-2-3-4)","100000000","179","149","141","131","0.1","0.2","0.3","0.4","558","1342","2127","3053","7080","99969000","31000","141.2","141.2","35.75","18.55","3.02","8.81"
"BRRC","2026-05-12","314","FULL","76","1.3333333333333335","HOLD","-","","EARLY SWEEP","2026-03-25","","SIDEWAYS","LAGGING","1.32","48","904","Full Grid (1-2-3-4)","100000000","126","107","103","96","0.1","0.2","0.3","0.4","793","1869","2912","4166","9740","99977300","22700","102.65","102.65","31.75","16.22","3","8.61"
"CAKK","2026-05-12","552","FULL","154","-4.3478260869565215","AVOID","-","","EARLY SWEEP","2026-03-25","","NORMAL DOWNTREND","LAGGING","0.52","48","904","Full Grid (1-2-3-4)","100000000","187","180","178","176","0.1","0.2","0.3","0.4","534","1111","1685","2272","5602","99964000","36000","178.44","178.44","8.02","3.61","3","8.31"
"ERTX","2026-05-12","552","FULL","198","-1","AVOID","-","","EARLY SWEEP","2026-03-25","","SIDEWAYS","LAGGING","0.4","48","904","Full Grid (1-2-3-4)","100000000","340","252","232","202","0.1","0.2","0.3","0.4","294","793","1293","1980","4360","99973200","26800","229.3","229.3","53.24","30.66","3.01","9.33"
"INDR","2026-05-12","552","FULL","2350","0","AVOID","-","","EARLY SWEEP","2026-03-25","","NORMAL DOWNTREND","LAGGING","0.23","48","904","Full Grid (1-2-3-4)","100000000","3040","2970","2950","2930","0.1","0.2","0.3","0.4","32","67","101","136","336","99270000","730000","2954.46","2954.66","5.59","2.86","3.47","8"
"PTBA","2026-05-12","552","FULL","2860","-0.34843205574912894","AVOID","-","","G ACC","2026-03-25","","SIDEWAYS","LAGGING","0.67","48","904","Full Grid (1-2-3-4)","100000000","3160","2690","2580","2420","0.1","0.2","0.3","0.4","31","74","116","165","386","99560000","440000","2579.27","2580.22","30.38","14.7","3.01","9.15"
"EDGE","2026-05-12","552","FULL","4790","0","HOLD","-","","V-SHAPE","2026-02-02","","SIDEWAYS","LEADING","0","99","902","Full Grid (1-2-3-4)","100000000","5200","4720","4600","4440","0.1","0.2","0.3","0.4","19","42","65","90","216","99564000","436000","4609.44","4610.18","19.81","9.53","3.01","8.4"
"ICBP","2026-05-12","552","FULL","6950","-2.112676056338028","HOLD","-","","SMART SNIPER","2026-02-02","Discount Only","NORMAL DOWNTREND","LEADING","0.83","99","902","Full Grid (1-2-3-4)","100000000","8375","7800","7675","7475","0.1","0.2","0.3","0.4","11","25","39","53","128","98262500","1737500","7676.76","7681.61","14.33","6.54","3","8.57"
"NCKL","2026-05-12","552","FULL","1045","-0.4761904761904762","AVOID","-","","SMART GAMMA","2026-02-27","","NORMAL DOWNTREND","IMPROVING","0.57","74","902","Full Grid (1-2-3-4)","100000000","1540","1375","1335","1275","0.1","0.2","0.3","0.4","64","145","224","313","746","99605000","395000","1335.19","1335.41","22.73","10.87","3","8.64"
"BBCA","2026-05-12","552","FULL","6125","-0.40650406504065045","HOLD","-","","V-SHAPE","2026-01-29","","NORMAL DOWNTREND","LEADING","0.62","103","894","Full Grid (1-2-3-4)","100000000","7200","6800","6700","6550","0.1","0.2","0.3","0.4","13","29","44","61","147","98515000","1485000","6701.7","6704.86","12.15","5.62","1.77","5.44"
"BBRI","2026-05-12","552","FULL","3220","0.625","HOLD","-","","V-SHAPE","2026-01-29","","NORMAL DOWNTREND","LEADING","0.56","103","894","Full Grid (1-2-3-4)","100000000","3780","3540","3480","3390","0.1","0.2","0.3","0.4","26","56","86","117","285","99243000","757000","3482.21","3482.46","13.49","6.09","2.98","8.57"
"HELI","2026-05-12","552","FULL","198","1.0204081632653061","AVOID","-","","EARLY SWEEP","2026-01-29","","NORMAL DOWNTREND","LEADING","1","103","894","Full Grid (1-2-3-4)","100000000","238","234","232","230","0.1","0.2","0.3","0.4","420","854","1293","1739","4306","99974200","25800","232.17","232.17","5.04","2.66","1.83","4.51"
"KBLI","2026-05-12","552","FULL","320","-0.6211180124223602","AVOID","-","","EARLY SWEEP","2026-01-29","","SIDEWAYS","LEADING","1.53","103","894","Full Grid (1-2-3-4)","100000000","324","310","306","302","0.1","0.2","0.3","0.4","308","645","980","1324","3257","99947000","53000","306.87","306.87","9.26","4.19","2","5.99"
"KEJU","2026-05-12","552","FULL","565","1.8018018018018018","HOLD","-","","EARLY SWEEP","2026-01-29","","SIDEWAYS","LEADING","0.54","103","894","Full Grid (1-2-3-4)","100000000","680","640","630","615","0.1","0.2","0.3","0.4","147","312","476","650","1585","99927000","73000","630.45","630.46","12.5","5.62","3","8.59"
