"Ticker","Date","HistoryBars","HistoryQuality","Price","ChangePct","Signal","ActiveSignals","SniperLocation","LastActiveSignals","LastActiveDate","LastSniperLocation","Regime","Quadrant","RVol","AgeDays","Score","Strategy","PortfolioCapital","Buy1","Buy2","Buy3","Buy4","Weight1","Weight2","Weight3","Weight4","Lot1","Lot2","Lot3","Lot4","TotalLots","TotalDeployed","CashLeft","AvgEntry","TheoreticalAvgEntry","RiskBuy1Pct","RiskAvgPct","RewardRiskBuy1","RewardRiskAvg"
"DOSS","2026-05-19","422","FULL","137","-6.164383561643835","AVOID","-","","EARLY SWEEP","2026-02-03","","NORMAL DOWNTREND","WEAKENING","1.5","105","790","Full Grid (1-2-3-4)","100000000","160","151","149","146","0.1","0.2","0.3","0.4","625","1324","2013","2739","6701","99975500","24500","149.19","149.19","12.5","6.16","3","7.7"
"MERI","2026-05-19","206","IPO / SHORT","128","-2.2900763358778624","AVOID","-","","EARLY SWEEP","2026-02-03","","NORMAL DOWNTREND","LAGGING","0.11","105","790","Full Grid (1-2-3-4)","100000000","177","174","173","171","0.1","0.2","0.3","0.4","564","1149","1734","2339","5786","99970500","29500","172.78","172.78","5.08","2.77","5.89","11.97"
"MUTU","2026-05-19","555","FULL","103","-1.9047619047619049","HOLD","-","","SMART GAMMA","2025-12-15","","SIDEWAYS","LEADING","1.22","155","790","Full Grid (1-2-3-4)","100000000","137","119","114","108","0.1","0.2","0.3","0.4","729","1680","2631","3703","8743","99965100","34900","114.34","114.34","28.47","14.29","3","8.55"
"SOFA","2026-05-19","555","FULL","324","-9.497206703910614","AVOID","-","","V-SHAPE","2026-02-03","","NORMAL DOWNTREND","LAGGING","1.1","105","790","Full Grid (1-2-3-4)","100000000","378","360","356","350","0.1","0.2","0.3","0.4","264","555","842","1142","2803","99904400","95600","356.42","356.42","12.17","6.85","4.83","9.97"
"TUGU","2026-05-19","555","FULL","1165","0","AVOID","-","","BETA BREAKOUT","2025-12-15","","NORMAL DOWNTREND","LEADING","0.97","155","790","Full Grid (1-2-3-4)","100000000","1165","1110","1095","1080","0.1","0.2","0.3","0.4","85","180","273","370","908","99736000","264000","1098.41","1098.47","9.87","4.41","3","8.5"
"TSPC","2026-05-19","555","FULL","2390","-0.8298755186721992","AVOID","-","","V-SHAPE","2025-12-12","","SIDEWAYS","LEADING","1.03","158","784","Full Grid (1-2-3-4)","100000000","2770","2720","2710","2690","0.1","0.2","0.3","0.4","36","73","110","148","367","99450000","550000","2709.81","2709.8","3.97","1.84","4.18","10.44"
"BIRD","2026-05-19","555","FULL","1545","-1.2779552715654952","AVOID","-","","EARLY SWEEP","2025-12-10","","NORMAL DOWNTREND","LEADING","0.9","160","780","Full Grid (1-2-3-4)","100000000","1815","1770","1755","1740","0.1","0.2","0.3","0.4","55","112","170","229","566","99487500","512500","1757.73","1757.73","5.79","2.72","3.38","8.64"
"SSIA","2026-05-19","555","FULL","1550","-10.144927536231885","AVOID","-","","V-SHAPE","2026-01-29","","NORMAL DOWNTREND","WEAKENING","0.69","110","780","Full Grid (1-2-3-4)","100000000","1600","1440","1400","1345","0.1","0.2","0.3","0.4","62","138","214","297","711","99698500","301500","1402.23","1402.38","21.56","10.5","3.01","8.41"
"TRUK","2026-05-19","555","FULL","470","-6","HOLD","-","","V-SHAPE","2026-01-29","","NORMAL DOWNTREND","WEAKENING","0.16","110","780","Full Grid (1-2-3-4)","100000000","535","474","460","440","0.1","0.2","0.3","0.4","186","421","652","909","2168","99894400","105600","460.77","460.8","24.49","12.32","3.02","8.27"
"LAJU","2026-05-19","555","FULL","70","-6.666666666666667","AVOID","-","","BETA BREAKOUT","2026-01-27","","NORMAL DOWNTREND","LAGGING","0.68","112","776","Full Grid (1-2-3-4)","100000000","120","95","89","81","0.1","0.2","0.3","0.4","833","2105","3370","4938","11246","99984300","15700","88.91","88.91","43.33","23.52","3","8.95"
"BBRM","2026-05-19","555","FULL","126","-4.545454545454546","AVOID","-","","V-SHAPE","2026-01-26","","SIDEWAYS","LAGGING","0.62","113","774","Full Grid (1-2-3-4)","100000000","252","220","212","200","0.1","0.2","0.3","0.4","396","909","1415","2000","4720","99975200","24800","211.81","211.82","28.17","14.55","3.01","8.25"
"MLPL","2026-05-19","555","FULL","89","-5.319148936170213","AVOID","-","","SMART SNIPER","2026-01-26","Discount Only","NORMAL DOWNTREND","LAGGING","1.32","113","774","Full Grid (1-2-3-4)","100000000","157","145","142","138","0.1","0.2","0.3","0.4","636","1379","2112","2898","7025","99963500","36500","142.3","142.3","16.56","7.94","3.04","8.29"
"FILM","2026-05-19","555","FULL","2240","3.225806451612903","AVOID","-","","G ACC","2025-12-30","","NORMAL DOWNTREND","IMPROVING","0.8","140","770","Full Grid (1-2-3-4)","100000000","14500","10875","10025","8800","0.1","0.2","0.3","0.4","6","18","29","45","98","96947500","3052500","9892.6","9933.73","51.55","28.99","3","9.43"
"BUKA","2026-05-19","555","FULL","132","0","AVOID","-","","V-SHAPE","2026-01-22","","NORMAL DOWNTREND","LAGGING","0.62","117","766","Full Grid (1-2-3-4)","100000000","160","158","157","156","0.1","0.2","0.3","0.4","625","1265","1910","2564","6364","99972400","27600","157.09","157.09","3.75","1.97","2","4.82"
"KBLV","2026-05-19","555","FULL","96","-7.6923076923076925","AVOID","-","","EARLY SWEEP","2026-01-22","","NORMAL DOWNTREND","LAGGING","0.47","117","766","Full Grid (1-2-3-4)","100000000","181","174","172","170","0.1","0.2","0.3","0.4","552","1149","1744","2352","5797","99964600","35400","172.44","172.44","9.94","5.48","3.61","7.79"
"SDRA","2026-05-19","555","FULL","234","-4.098360655737705","AVOID","-","","SMART SNIPER","2026-01-22","Structure + Discount","NORMAL DOWNTREND","LAGGING","0.67","117","766","Full Grid (1-2-3-4)","100000000","288","284","282","280","0.1","0.2","0.3","0.4","347","704","1063","1428","3542","99947800","52200","282.18","282.18","4.17","2.19","4","8.71"
"KIOS","2026-05-19","555","FULL","88","-8.333333333333332","AVOID","-","","BETA BREAKOUT + V-SHAPE","2026-01-21","","SIDEWAYS","LAGGING","0.38","118","764","Full Grid (1-2-3-4)","100000000","228","191","182","170","0.1","0.2","0.3","0.4","438","1047","1648","2352","5485","99961700","38300","182.25","182.25","34.21","17.69","3","8.68"
"PSKT","2026-05-19","555","FULL","232","-1.694915254237288","AVOID","-","","BETA BREAKOUT","2026-01-21","","SIDEWAYS","LAGGING","0.84","118","764","Full Grid (1-2-3-4)","100000000","402","326","308","282","0.1","0.2","0.3","0.4","248","613","974","1418","3253","99940200","59800","307.22","307.25","39.8","21.23","2.99","8.78"
"BLES","2026-05-19","444","FULL","151","-1.948051948051948","AVOID","-","","SMART SNIPER","2026-01-19","Structure + Discount","SIDEWAYS","LAGGING","0.47","120","760","Full Grid (1-2-3-4)","100000000","172","165","163","160","0.1","0.2","0.3","0.4","581","1212","1840","2500","6133","99983200","16800","163.02","163.03","9.3","4.31","3","8.11"
"BWPT","2026-05-19","555","FULL","95","-14.414414414414415","AVOID","-","","BETA BREAKOUT","2026-01-19","","NORMAL DOWNTREND","LAGGING","1.27","120","760","Full Grid (1-2-3-4)","100000000","163","154","151","148","0.1","0.2","0.3","0.4","613","1298","1986","2702","6599","99959300","40700","151.48","151.48","12.88","6.26","3","7.86"
"NRCA","2026-05-19","555","FULL","488","-5.242718446601942","AVOID","-","","V-SHAPE","2026-01-19","","NORMAL DOWNTREND","LAGGING","0.56","120","760","Full Grid (1-2-3-4)","100000000","1345","1225","1195","1150","0.1","0.2","0.3","0.4","74","163","251","347","835","99820000","180000","1195.45","1195.48","20.45","10.49","2.96","7.69"
"PTPS","2026-05-19","555","FULL","146","-3.9473684210526314","AVOID","-","","BETA BREAKOUT","2026-01-19","","NORMAL DOWNTREND","LAGGING","0.77","120","760","Full Grid (1-2-3-4)","100000000","204","193","190","187","0.1","0.2","0.3","0.4","490","1036","1578","2139","5243","99972100","27900","190.68","190.68","11.27","5.08","3.04","8.61"
"ZYRX","2026-05-19","555","FULL","133","-0.7462686567164178","AVOID","-","","G ACC","2026-01-19","","NORMAL DOWNTREND","LAGGING","0.41","120","760","Full Grid (1-2-3-4)","100000000","175","166","163","160","0.1","0.2","0.3","0.4","571","1204","1840","2500","6115","99970900","29100","163.48","163.49","12","5.8","3","7.86"
"BLTZ","2026-05-19","555","FULL","2650","0","AVOID","-","","G ACC","2025-11-19","","NORMAL DOWNTREND","LEADING","10.71","181","758","Full Grid (1-2-3-4)","100000000","2910","2540","2450","2320","0.1","0.2","0.3","0.4","34","78","122","172","406","99500000","500000","2450.74","2451.18","26.46","12.68","3.01","8.93"
"ANTM","2026-05-19","555","FULL","3060","-3.1645569620253164","AVOID","-","","G ACC","2026-01-07","","SIDEWAYS","LAGGING","2.44","132","756","Full Grid (1-2-3-4)","100000000","3850","3360","3240","3080","0.1","0.2","0.3","0.4","25","59","92","129","305","98989000","1011000","3245.54","3247.17","26.23","12.5","3","8.95"
"JKON","2026-05-19","555","FULL","73","-2.666666666666667","HOLD","-","","V-SHAPE","2025-11-28","","SIDEWAYS","LEADING","0.39","172","756","Full Grid (1-2-3-4)","100000000","87","84","83","82","0.1","0.2","0.3","0.4","1149","2380","3614","4878","12021","99984100","15900","83.17","83.17","8.05","3.82","3","7.82"
"SAPX","2026-05-19","555","FULL","232","0.8695652173913043","AVOID","-","","BETA BREAKOUT","2025-11-27","","NORMAL DOWNTREND","LEADING","0.71","173","754","Full Grid (1-2-3-4)","100000000","352","318","310","298","0.1","0.2","0.3","0.4","284","628","967","1342","3221","99935800","64200","310.26","310.27","20.45","9.75","3.03","8.58"
"INRU","2026-05-19","555","FULL","590","0","AVOID","-","","V-SHAPE","2025-11-26","","NORMAL DOWNTREND","LEADING","0","174","752","Full Grid (1-2-3-4)","100000000","740","710","705","695","0.1","0.2","0.3","0.4","135","281","425","575","1416","99866000","134000","705.27","705.27","9.46","5","3","6.94"
"HAIS","2026-05-19","555","FULL","178","-1.6574585635359116","AVOID","-","","BETA BREAKOUT","2025-11-25","","NORMAL DOWNTREND","LEADING","1.79","175","750","Full Grid (1-2-3-4)","100000000","244","222","216","210","0.1","0.2","0.3","0.4","409","900","1388","1904","4601","99924400","75600","217.18","217.18","19.26","9.29","3.02","8.37"
"IKPM","2026-05-19","555","FULL","187","-3.1088082901554404","AVOID","-","","V-SHAPE","2026-01-14","","NORMAL DOWNTREND","LAGGING","0.11","125","750","Full Grid (1-2-3-4)","100000000","262","232","224","214","0.1","0.2","0.3","0.4","381","862","1339","1869","4451","99970800","29200","224.6","224.61","25.19","12.73","3","8.23"
"MPRO","2026-05-19","555","FULL","9225","0","AVOID","-","","BETA BREAKOUT","2025-11-25","","SIDEWAYS","LEADING","0","175","750","Full Grid (1-2-3-4)","100000000","9650","5875","4990","3720","0.1","0.2","0.3","0.4","10","34","60","107","211","99369000","631000","4709.43","4715.82","79.64","58.28","3","10.2"
"TAMU","2026-05-19","555","FULL","25","-7.4074074074074066","AVOID","-","","SMART GAMMA","2026-01-14","","NORMAL DOWNTREND","LAGGING","0.88","125","750","Full Grid (1-2-3-4)","100000000","69","48","42","35","0.1","0.2","0.3","0.4","1449","4166","7142","11428","24185","99989300","10700","41.34","41.34","63.77","39.53","3.02","9.83"
"INDF","2026-05-19","555","FULL","6650","-1.1152416356877324","AVOID","-","","SMART SNIPER","2025-11-24","Structure + Discount","SIDEWAYS","LEADING","0.77","176","748","Full Grid (1-2-3-4)","100000000","7450","7150","7075","6975","0.1","0.2","0.3","0.4","13","27","42","57","139","98462500","1537500","7083.63","7084.9","8.39","3.65","3","8.67"
"KDSI","2026-05-19","555","FULL","450","0.4464285714285714","HOLD","-","","V-SHAPE","2025-11-24","","SIDEWAYS","LEADING","0.52","176","748","Full Grid (1-2-3-4)","100000000","462","454","452","450","0.1","0.2","0.3","0.4","216","440","663","888","2207","99882800","117200","452.57","452.57","4.33","2.34","3.9","8.27"
"SNLK","2026-05-19","555","FULL","238","-0.8333333333333334","AVOID","-","","SMART SNIPER","2025-11-24","Structure + Discount","NORMAL DOWNTREND","LEADING","0.98","176","748","Full Grid (1-2-3-4)","100000000","414","408","406","404","0.1","0.2","0.3","0.4","241","490","738","990","2459","99928200","71800","406.38","406.38","3.38","1.57","10.07","23.3"
"DKHH","2026-05-19","244","FULL","73","-8.75","AVOID","-","","SMART GAMMA","2026-01-12","","SIDEWAYS","WEAKENING","0.45","127","746","Full Grid (1-2-3-4)","100000000","116","99","95","89","0.1","0.2","0.3","0.4","862","2020","3157","4494","10533","99985300","14700","94.93","94.93","30.17","14.67","3.03","9.13"
"ASRI","2026-05-19","555","FULL","118","-2.479338842975207","AVOID","-","","BETA BREAKOUT","2026-01-09","","NORMAL DOWNTREND","LAGGING","0.76","130","740","Full Grid (1-2-3-4)","100000000","177","169","166","164","0.1","0.2","0.3","0.4","564","1183","1807","2439","5993","99971300","28700","166.81","166.82","10.17","4.68","3.06","8.34"
"KRAS","2026-05-19","555","FULL","238","-5.555555555555555","AVOID","-","","BETA BREAKOUT","2026-01-09","","NORMAL DOWNTREND","LAGGING","0.56","130","740","Full Grid (1-2-3-4)","100000000","380","368","364","360","0.1","0.2","0.3","0.4","263","543","824","1111","2741","99966000","34000","364.71","364.71","7.89","4.03","3","7.16"
"MIDI","2026-05-19","555","FULL","316","-1.8633540372670807","AVOID","-","","V-SHAPE","2026-01-09","","NORMAL DOWNTREND","WEAKENING","0.78","130","740","Full Grid (1-2-3-4)","100000000","368","356","354","350","0.1","0.2","0.3","0.4","271","561","847","1142","2821","99898200","101800","354.12","354.13","7.07","3.42","1.77","4.94"
"GWSA","2026-05-19","555","FULL","135","-2.877697841726619","AVOID","-","","G ACC","2026-01-07","","SIDEWAYS","LAGGING","0.62","132","736","Full Grid (1-2-3-4)","100000000","166","156","154","150","0.1","0.2","0.3","0.4","602","1282","1948","2666","6498","99981600","18400","153.87","153.87","12.65","5.76","3.05","8.59"
"AMIN","2026-05-19","555","FULL","236","-1.6666666666666667","AVOID","-","","BETA BREAKOUT","2026-01-06","","SIDEWAYS","WEAKENING","0.01","133","734","Full Grid (1-2-3-4)","100000000","258","238","232","224","0.1","0.2","0.3","0.4","387","840","1293","1785","4305","99958200","41800","232.19","232.19","17.05","7.83","3","8.68"
"GDST","2026-05-19","555","FULL","93","-3.125","AVOID","-","","BETA BREAKOUT","2026-01-06","","NORMAL DOWNTREND","LAGGING","0.13","133","734","Full Grid (1-2-3-4)","100000000","134","125","122","119","0.1","0.2","0.3","0.4","746","1600","2459","3361","8166","99992100","7900","122.45","122.45","14.93","6.9","3","8.47"
"NICE","2026-05-19","550","FULL","280","-4.761904761904762","AVOID","-","","SMART SNIPER","2026-01-06","Demand Structure","NORMAL DOWNTREND","WEAKENING","0.45","133","734","Full Grid (1-2-3-4)","100000000","442","408","398","386","0.1","0.2","0.3","0.4","226","490","753","1036","2505","99940200","59800","398.96","398.97","16.29","7.26","3.03","9.01"
"NICL","2026-05-19","555","FULL","640","-11.11111111111111","AVOID","-","","G ACC","2026-01-06","","NORMAL DOWNTREND","LAGGING","0.51","133","734","Full Grid (1-2-3-4)","100000000","1840","1410","1305","1160","0.1","0.2","0.3","0.4","54","141","229","344","768","99605500","394500","1296.95","1297.18","48.1","26.37","3.01","9.37"
"MNCN","2026-05-19","555","FULL","208","-1.8867924528301887","AVOID","-","","BETA BREAKOUT","2026-01-05","","NORMAL DOWNTREND","LAGGING","0.7","134","732","Full Grid (1-2-3-4)","100000000","280","268","266","262","0.1","0.2","0.3","0.4","357","746","1127","1526","3756","99948200","51800","266.1","266.1","9.29","4.55","3","7.59"
"VINS","2026-05-19","555","FULL","147","-4.545454545454546","AVOID","-","","BETA BREAKOUT","2026-01-05","","NORMAL DOWNTREND","LAGGING","0.33","134","732","Full Grid (1-2-3-4)","100000000","232","188","178","163","0.1","0.2","0.3","0.4","431","1063","1685","2453","5632","99960500","39500","177.49","177.49","39.66","21.12","3.02","8.87"
"CCSI","2026-05-19","555","FULL","272","4.615384615384616","HOLD","-","","V-SHAPE","2025-11-14","","NORMAL DOWNTREND","LEADING","1.72","186","728","Full Grid (1-2-3-4)","100000000","350","346","344","342","0.1","0.2","0.3","0.4","285","578","872","1169","2904","99950400","49600","344.18","344.18","4","2.38","4.29","8.04"
"HILL","2026-05-19","555","FULL","16","-5.88235294117647","AVOID","-","","EARLY SWEEP","2026-01-02","","NORMAL DOWNTREND","LAGGING","1.88","137","726","Full Grid (1-2-3-4)","100000000","182","161","156","149","0.1","0.2","0.3","0.4","549","1242","1923","2684","6398","99978400","21600","156.27","156.27","24.18","11.69","3","8.64"
"INTA","2026-05-19","555","FULL","74","-7.5","AVOID","-","","BETA BREAKOUT","2025-11-12","","SIDEWAYS","LEADING","0.36","188","724","Full Grid (1-2-3-4)","100000000","44","40","39","38","0.1","0.2","0.3","0.4","2272","5000","7692","10526","25490","99994400","5600","39.23","39.23","20.45","10.78","3","7.51"
"CMNP","2026-05-19","555","FULL","1445","-1.7006802721088436","AVOID","-","","G ACC","2025-12-30","","SIDEWAYS","LAGGING","0.19","140","720","Full Grid (1-2-3-4)","100000000","1765","1535","1480","1400","0.1","0.2","0.3","0.4","56","130","202","285","673","99635000","365000","1480.46","1480.68","27.2","13.2","3.61","10.33"
"GLVA","2026-05-19","555","FULL","342","-0.5813953488372093","AVOID","-","","SMART GAMMA","2025-11-10","","SIDEWAYS","LEADING","0.47","190","720","Full Grid (1-2-3-4)","100000000","462","388","370","344","0.1","0.2","0.3","0.4","216","515","810","1162","2703","99904000","96000","369.6","369.62","33.33","16.67","3.01","9.02"
"COCO","2026-05-19","555","FULL","264","-14.838709677419354","AVOID","-","","EARLY SWEEP","2025-12-29","","NORMAL DOWNTREND","LAGGING","0.84","141","718","Full Grid (1-2-3-4)","100000000","444","328","300","260","0.1","0.2","0.3","0.4","225","609","1000","1538","3372","99953200","46800","296.42","296.43","56.31","34.55","3","8.77"
"GZCO","2026-05-19","555","FULL","167","-4.571428571428571","AVOID","-","","EARLY SWEEP","2025-12-29","","NORMAL DOWNTREND","LAGGING","0.48","141","718","Full Grid (1-2-3-4)","100000000","394","238","202","149","0.1","0.2","0.3","0.4","253","840","1485","2684","5262","99948800","51200","189.94","189.97","80.96","60.51","3","10.09"
"TBIG","2026-05-19","555","FULL","1310","-7.092198581560284","AVOID","-","","G ACC","2025-12-29","","NORMAL DOWNTREND","LAGGING","0.28","141","718","Full Grid (1-2-3-4)","100000000","2810","2340","2230","2070","0.1","0.2","0.3","0.4","35","85","134","193","447","99558000","442000","2227.25","2228.05","34.34","17.16","2.99","9.09"
"PLAN","2026-05-19","555","FULL","45","-4.25531914893617","AVOID","-","","EARLY SWEEP","2025-12-24","","SIDEWAYS","LAGGING","0.25","146","708","Full Grid (1-2-3-4)","100000000","53","49","47","46","0.1","0.2","0.3","0.4","1886","4081","6382","8695","21044","99985100","14900","47.51","47.51","18.87","9.5","3","7.86"
"ASDM","2026-05-19","555","FULL","510","-0.9708737864077669","AVOID","-","","SMART GAMMA","2025-11-03","","NORMAL DOWNTREND","LEADING","0.48","197","706","Full Grid (1-2-3-4)","100000000","600","555","545","530","0.1","0.2","0.3","0.4","166","360","550","754","1830","99877000","123000","545.78","545.79","15.83","7.47","3","8.32"
"DEWA","2026-05-19","555","FULL","388","-11.818181818181818","AVOID","-","","BETA BREAKOUT","2025-12-09","","SIDEWAYS","LAGGING","3.11","161","698","Full Grid (1-2-3-4)","100000000","505","396","370","332","0.1","0.2","0.3","0.4","198","505","810","1204","2717","99939800","60200","367.83","367.82","44.55","23.88","3","9.25"
"UNTR","2026-05-19","555","FULL","25500","-3.6827195467422094","AVOID","-","","BETA BREAKOUT","2025-12-19","","NORMAL DOWNTREND","LAGGING","1.18","151","698","Full Grid (1-2-3-4)","100000000","29800","28825","28600","28275","0.1","0.2","0.3","0.4","3","6","10","14","33","94420000","5580000","28612.12","28628.35","7.05","3.19","3.07","8.37"
"ADMG","2026-05-19","555","FULL","192","-2.5380710659898478","AVOID","-","","V-SHAPE","2025-12-18","","SIDEWAYS","LAGGING","0.27","152","696","Full Grid (1-2-3-4)","100000000","177","166","163","160","0.1","0.2","0.3","0.4","564","1204","1840","2500","6108","99961200","38800","163.66","163.66","13.56","6.51","3.04","8.1"
"FORU","2026-05-19","555","FULL","1240","0","AVOID","-","","BETA BREAKOUT","2025-12-18","","SIDEWAYS","WEAKENING","1.34","152","696","Full Grid (1-2-3-4)","100000000","1585","1285","1215","1115","0.1","0.2","0.3","0.4","63","155","246","358","822","99709000","291000","1213","1213.02","39.43","20.86","3","8.88"
"WINS","2026-05-19","555","FULL","520","-2.803738317757009","AVOID","-","","G ACC","2025-12-18","","SIDEWAYS","WEAKENING","0.56","152","696","Full Grid (1-2-3-4)","100000000","515","462","448","430","0.1","0.2","0.3","0.4","194","432","669","930","2225","99910600","89400","449.04","449.04","21.55","10.03","3.02","8.9"
"AGRO","2026-05-19","555","FULL","168","-2.8901734104046244","AVOID","-","","SMART GAMMA","2025-12-15","","NORMAL DOWNTREND","LAGGING","0.29","155","690","Full Grid (1-2-3-4)","100000000","248","228","224","216","0.1","0.2","0.3","0.4","403","877","1339","1851","4470","99965200","34800","223.64","223.64","16.94","7.89","3","8.53"
"BBHI","2026-05-19","555","FULL","940","-6","AVOID","-","","BETA BREAKOUT","2025-12-15","","NORMAL DOWNTREND","LAGGING","0.36","155","690","Full Grid (1-2-3-4)","100000000","1535","1495","1480","1470","0.1","0.2","0.3","0.4","65","133","202","272","672","99741000","259000","1484.24","1484.26","5.86","2.64","3.33","8.94"
"CSIS","2026-05-19","555","FULL","150","-9.090909090909092","AVOID","-","","BETA BREAKOUT","2025-12-15","","SIDEWAYS","LAGGING","0.5","155","690","Full Grid (1-2-3-4)","100000000","550","464","442","414","0.1","0.2","0.3","0.4","181","431","678","966","2256","99913400","86600","442.88","442.92","33.09","16.91","2.99","8.71"
"DART","2026-05-19","555","FULL","138","-3.4965034965034967","AVOID","-","","BETA BREAKOUT + V-SHAPE","2025-12-15","","SIDEWAYS","LAGGING","0.26","155","690","Full Grid (1-2-3-4)","100000000","214","194","189","183","0.1","0.2","0.3","0.4","467","1030","1587","2185","5269","99955600","44400","189.71","189.71","20.09","9.86","3.02","8.25"
"INPS","2026-05-19","555","FULL","580","0","AVOID","-","","BETA BREAKOUT","2025-12-15","","NORMAL UPTREND","LAGGING","0.2","155","690","Full Grid (1-2-3-4)","100000000","214","163","150","133","0.1","0.2","0.3","0.4","467","1226","2000","3007","6700","99970700","29300","149.21","149.21","49.07","26.95","3.01","9.47"
"MINE","2026-05-19","278","FULL","278","-4.137931034482759","AVOID","-","","EARLY SWEEP","2025-12-15","","NORMAL DOWNTREND","LAGGING","1.05","155","690","Full Grid (1-2-3-4)","100000000","484","480","478","476","0.1","0.2","0.3","0.4","206","416","627","840","2089","99893000","107000","478.19","478.19","2.48","1.29","4.25","9.18"
"DMMX","2026-05-19","555","FULL","200","-1.9607843137254901","AVOID","-","","BETA BREAKOUT","2025-12-11","","SIDEWAYS","WEAKENING","0.48","159","682","Full Grid (1-2-3-4)","100000000","406","372","362","350","0.1","0.2","0.3","0.4","246","537","828","1142","2753","99907600","92400","362.9","362.91","18.23","8.52","3.03","8.64"
"LPGI","2026-05-19","555","FULL","685","-2.142857142857143","HOLD","-","","SMART GAMMA","2025-10-22","","SIDEWAYS","LEADING","0.18","209","682","Full Grid (1-2-3-4)","100000000","770","595","555","496","0.1","0.2","0.3","0.4","129","336","540","806","1811","99872600","127400","551.48","551.57","47.27","26.38","7.64","20.61"
"EMTK","2026-05-19","555","FULL","705","0.7142857142857143","AVOID","-","","G ACC","2025-12-10","","NORMAL DOWNTREND","LAGGING","1.39","160","680","Full Grid (1-2-3-4)","100000000","1420","1290","1255","1210","0.1","0.2","0.3","0.4","70","155","239","330","794","99859500","140500","1257.68","1257.73","19.72","9.36","3","8.52"
"MDIY","2026-05-19","328","FULL","795","1.2738853503184715","AVOID","-","","V-SHAPE","2025-12-10","","NORMAL DOWNTREND","LAGGING","1.06","160","680","Full Grid (1-2-3-4)","100000000","1060","1045","1040","1035","0.1","0.2","0.3","0.4","94","191","288","386","959","99826500","173500","1040.94","1040.95","3.3","1.53","2.43","6.53"
"OBAT","2026-05-19","315","FULL","288","-4.635761589403973","AVOID","-","","EARLY SWEEP","2025-12-09","","NORMAL DOWNTREND","LAGGING","0.59","161","678","Full Grid (1-2-3-4)","100000000","410","366","354","340","0.1","0.2","0.3","0.4","243","546","847","1176","2812","99914400","85600","355.31","355.33","22.93","11.06","1.54","5.08"
"GUNA","2026-05-19","443","FULL","199","-2.450980392156863","AVOID","-","","SMART GAMMA","2025-12-08","","NORMAL DOWNTREND","LAGGING","0.83","162","676","Full Grid (1-2-3-4)","100000000","290","282","280","278","0.1","0.2","0.3","0.4","344","709","1071","1438","3562","99934200","65800","280.56","280.56","6.21","3.05","3.33","8.12"
"JECC","2026-05-19","555","FULL","800","0","AVOID","-","","BETA BREAKOUT + V-SHAPE","2025-11-13","","NORMAL DOWNTREND","IMPROVING","0.8","187","676","Full Grid (1-2-3-4)","100000000","1375","1230","1195","1145","0.1","0.2","0.3","0.4","72","162","251","349","834","99781000","219000","1196.41","1196.57","22.91","11.4","3","8.24"
"TEBE","2026-05-19","555","FULL","1060","-6.1946902654867255","AVOID","-","","SMART SNIPER + V-SHAPE","2025-12-08","Demand Structure","NORMAL DOWNTREND","LAGGING","1.04","162","676","Full Grid (1-2-3-4)","100000000","2500","2230","2170","2080","0.1","0.2","0.3","0.4","40","89","138","192","459","99729000","271000","2172.75","2172.77","23","11.4","3.01","8.3"
"IMPC","2026-05-19","555","FULL","1720","-10.649350649350648","AVOID","-","","G ACC","2025-12-05","","NORMAL DOWNTREND","LAGGING","1.17","165","670","Full Grid (1-2-3-4)","100000000","3790","2040","1625","1040","0.1","0.2","0.3","0.4","26","98","184","384","692","99682000","318000","1440.49","1441.64","93.56","83.06","3","10.85"
"BSBK","2026-05-19","555","FULL","53","-3.6363636363636362","AVOID","-","","BETA BREAKOUT + V-SHAPE","2025-12-04","","NORMAL DOWNTREND","LAGGING","0.32","166","668","Full Grid (1-2-3-4)","100000000","87","76","73","69","0.1","0.2","0.3","0.4","1149","2631","4109","5797","13686","99986900","13100","73.06","73.06","27.59","13.77","3","8.54"
"IPOL","2026-05-19","555","FULL","119","-3.2520325203252036","HOLD","-","","SMART SNIPER + V-SHAPE","2025-12-04","Demand Structure","SIDEWAYS","LAGGING","0.22","166","668","Full Grid (1-2-3-4)","100000000","139","121","117","111","0.1","0.2","0.3","0.4","719","1652","2564","3603","8538","99975400","24600","117.09","117.1","27.34","13.74","3.03","8.51"
"ADHI","2026-05-19","555","FULL","181","-5.729166666666666","AVOID","-","","V-SHAPE","2025-12-03","","SIDEWAYS","WEAKENING","0.4","167","666","Full Grid (1-2-3-4)","100000000","242","240","240","238","0.1","0.2","0.3","0.4","413","833","1250","1680","4176","99970600","29400","239.39","239.39","2.48","1.42","6","11.38"
"MANG","2026-05-19","548","FULL","47","-6","AVOID","-","","SMART GAMMA","2025-12-03","","SIDEWAYS","WEAKENING","0.43","167","666","Full Grid (1-2-3-4)","100000000","79","65","61","56","0.1","0.2","0.3","0.4","1265","3076","4918","7142","16401","99982500","17500","60.96","60.96","37.97","19.62","3","9.03"
"LUCY","2026-05-19","555","FULL","1275","-9.89399293286219","AVOID","-","","G ACC","2025-12-01","","NORMAL UPTREND","LAGGING","0.33","169","662","Full Grid (1-2-3-4)","100000000","194","145","133","117","0.1","0.2","0.3","0.4","515","1379","2255","3418","7567","99968600","31400","132.11","132.11","51.55","28.85","3","9.5"
